8760	0	0	0	
8799.51	-1.#IND	-1.#IND	-1.#IND	
8799.52	-1.#IND	-1.#IND	-1.#IND	
8799.53	-1.#IND	-1.#IND	-1.#IND	
8799.53	-1.#IND	-1.#IND	-1.#IND	
8799.54	-1.#IND	-1.#IND	-1.#IND	
8799.55	-1.#IND	-1.#IND	-1.#IND	
8799.55	-1.#IND	-1.#IND	-1.#IND	
8799.56	-1.#IND	-1.#IND	-1.#IND	
8799.57	-1.#IND	-1.#IND	-1.#IND	
8799.57	-1.#IND	-1.#IND	-1.#IND	
8799.58	-1.#IND	-1.#IND	-1.#IND	
8799.59	-1.#IND	-1.#IND	-1.#IND	
8799.59	-1.#IND	-1.#IND	-1.#IND	
8799.6	-1.#IND	-1.#IND	-1.#IND	
8799.61	-1.#IND	-1.#IND	-1.#IND	
8799.61	-1.#IND	-1.#IND	-1.#IND	
8799.62	-1.#IND	-1.#IND	-1.#IND	
8799.63	-1.#IND	-1.#IND	-1.#IND	
8799.63	-1.#IND	-1.#IND	-1.#IND	
8799.64	-1.#IND	-1.#IND	-1.#IND	
8799.65	-1.#IND	-1.#IND	-1.#IND	
8799.65	-1.#IND	-1.#IND	-1.#IND	
8799.66	-1.#IND	-1.#IND	-1.#IND	
8799.67	-1.#IND	-1.#IND	-1.#IND	
8799.67	-1.#IND	-1.#IND	-1.#IND	
8799.68	-1.#IND	-1.#IND	-1.#IND	
8799.69	-1.#IND	-1.#IND	-1.#IND	
8799.69	-1.#IND	-1.#IND	-1.#IND	
8799.7	-1.#IND	-1.#IND	-1.#IND	
8799.71	-1.#IND	-1.#IND	-1.#IND	
8799.71	-1.#IND	-1.#IND	-1.#IND	
8799.72	-1.#IND	-1.#IND	-1.#IND	
8799.73	-1.#IND	-1.#IND	-1.#IND	
8799.73	-1.#IND	-1.#IND	-1.#IND	
8799.74	-1.#IND	-1.#IND	-1.#IND	
8799.75	-1.#IND	-1.#IND	-1.#IND	
8799.75	-1.#IND	-1.#IND	-1.#IND	
8799.76	-1.#IND	-1.#IND	-1.#IND	
8799.77	-1.#IND	-1.#IND	-1.#IND	
8799.77	-1.#IND	-1.#IND	-1.#IND	
8799.78	-1.#IND	-1.#IND	-1.#IND	
8799.79	-1.#IND	-1.#IND	-1.#IND	
8799.79	-1.#IND	-1.#IND	-1.#IND	
8799.8	-1.#IND	-1.#IND	-1.#IND	
8799.81	-1.#IND	-1.#IND	-1.#IND	
8799.81	-1.#IND	-1.#IND	-1.#IND	
8799.82	-1.#IND	-1.#IND	-1.#IND	
8799.83	-1.#IND	-1.#IND	-1.#IND	
8799.83	-1.#IND	-1.#IND	-1.#IND	
8799.84	-1.#IND	-1.#IND	-1.#IND	
8799.85	-1.#IND	-1.#IND	-1.#IND	
8799.85	-1.#IND	-1.#IND	-1.#IND	
8799.86	-1.#IND	-1.#IND	-1.#IND	
8799.87	-1.#IND	-1.#IND	-1.#IND	
8799.87	-1.#IND	-1.#IND	-1.#IND	
8799.88	-1.#IND	-1.#IND	-1.#IND	
8799.89	-1.#IND	-1.#IND	-1.#IND	
8799.89	-1.#IND	-1.#IND	-1.#IND	
8799.9	-1.#IND	-1.#IND	-1.#IND	
8799.91	-1.#IND	-1.#IND	-1.#IND	
8799.91	-1.#IND	-1.#IND	-1.#IND	
8799.92	-1.#IND	-1.#IND	-1.#IND	
8799.93	-1.#IND	-1.#IND	-1.#IND	
8799.93	-1.#IND	-1.#IND	-1.#IND	
8799.94	-1.#IND	-1.#IND	-1.#IND	
8799.95	-1.#IND	-1.#IND	-1.#IND	
8799.95	-1.#IND	-1.#IND	-1.#IND	
8799.96	-1.#IND	-1.#IND	-1.#IND	
8799.97	-1.#IND	-1.#IND	-1.#IND	
8799.97	-1.#IND	-1.#IND	-1.#IND	
8799.98	-1.#IND	-1.#IND	-1.#IND	
8799.99	-1.#IND	-1.#IND	-1.#IND	
8799.99	-1.#IND	-1.#IND	-1.#IND	
8800	-1.#IND	-1.#IND	-1.#IND	
8800.01	-1.#IND	-1.#IND	-1.#IND	
8800.01	-1.#IND	-1.#IND	-1.#IND	
8800.02	-1.#IND	-1.#IND	-1.#IND	
8800.03	-1.#IND	-1.#IND	-1.#IND	
8800.03	-1.#IND	-1.#IND	-1.#IND	
8800.04	-1.#IND	-1.#IND	-1.#IND	
8800.05	-1.#IND	-1.#IND	-1.#IND	
8800.05	-1.#IND	-1.#IND	-1.#IND	
8800.06	-1.#IND	-1.#IND	-1.#IND	
8800.07	-1.#IND	-1.#IND	-1.#IND	
8800.07	-1.#IND	-1.#IND	-1.#IND	
8800.08	-1.#IND	-1.#IND	-1.#IND	
8800.09	-1.#IND	-1.#IND	-1.#IND	
8800.09	-1.#IND	-1.#IND	-1.#IND	
8800.1	-1.#IND	-1.#IND	-1.#IND	
8800.11	-1.#IND	-1.#IND	-1.#IND	
8800.11	-1.#IND	-1.#IND	-1.#IND	
8800.12	-1.#IND	-1.#IND	-1.#IND	
8800.13	-1.#IND	-1.#IND	-1.#IND	
8800.13	-1.#IND	-1.#IND	-1.#IND	
8800.14	-1.#IND	-1.#IND	-1.#IND	
8800.15	-1.#IND	-1.#IND	-1.#IND	
8800.15	-1.#IND	-1.#IND	-1.#IND	
8800.16	-1.#IND	-1.#IND	-1.#IND	
8800.17	-1.#IND	-1.#IND	-1.#IND	
8800.17	-1.#IND	-1.#IND	-1.#IND	
8800.18	-1.#IND	-1.#IND	-1.#IND	
8800.19	-1.#IND	-1.#IND	-1.#IND	
8800.19	-1.#IND	-1.#IND	-1.#IND	
8800.2	-1.#IND	-1.#IND	-1.#IND	
8800.21	-1.#IND	-1.#IND	-1.#IND	
8800.21	-1.#IND	-1.#IND	-1.#IND	
8800.22	-1.#IND	-1.#IND	-1.#IND	
8800.23	-1.#IND	-1.#IND	-1.#IND	
8800.23	-1.#IND	-1.#IND	-1.#IND	
8800.24	-1.#IND	-1.#IND	-1.#IND	
8800.25	-1.#IND	-1.#IND	-1.#IND	
8800.25	-1.#IND	-1.#IND	-1.#IND	
8800.26	-1.#IND	-1.#IND	-1.#IND	
8800.27	-1.#IND	-1.#IND	-1.#IND	
8800.27	-1.#IND	-1.#IND	-1.#IND	
8800.28	-1.#IND	-1.#IND	-1.#IND	
8800.29	-1.#IND	-1.#IND	-1.#IND	
8800.29	-1.#IND	-1.#IND	-1.#IND	
8800.3	-1.#IND	-1.#IND	-1.#IND	
8800.31	-1.#IND	-1.#IND	-1.#IND	
8800.31	-1.#IND	-1.#IND	-1.#IND	
8800.32	-1.#IND	-1.#IND	-1.#IND	
8800.33	-1.#IND	-1.#IND	-1.#IND	
8800.33	-1.#IND	-1.#IND	-1.#IND	
8800.34	-1.#IND	-1.#IND	-1.#IND	
8800.35	-1.#IND	-1.#IND	-1.#IND	
8800.35	-1.#IND	-1.#IND	-1.#IND	
8800.36	-1.#IND	-1.#IND	-1.#IND	
8800.37	-1.#IND	-1.#IND	-1.#IND	
8800.37	-1.#IND	-1.#IND	-1.#IND	
8800.38	-1.#IND	-1.#IND	-1.#IND	
8800.39	-1.#IND	-1.#IND	-1.#IND	
8800.39	-1.#IND	-1.#IND	-1.#IND	
8800.4	-1.#IND	-1.#IND	-1.#IND	
8800.41	-1.#IND	-1.#IND	-1.#IND	
8800.41	-1.#IND	-1.#IND	-1.#IND	
8800.42	-1.#IND	-1.#IND	-1.#IND	
8800.43	-1.#IND	-1.#IND	-1.#IND	
8800.43	-1.#IND	-1.#IND	-1.#IND	
8800.44	-1.#IND	-1.#IND	-1.#IND	
8800.45	-1.#IND	-1.#IND	-1.#IND	
8800.45	-1.#IND	-1.#IND	-1.#IND	
8800.46	-1.#IND	-1.#IND	-1.#IND	
8800.47	-1.#IND	-1.#IND	-1.#IND	
8800.47	-1.#IND	-1.#IND	-1.#IND	
8800.48	-1.#IND	-1.#IND	-1.#IND	
8800.49	-1.#IND	-1.#IND	-1.#IND	
8800.49	-1.#IND	-1.#IND	-1.#IND	
8800.5	-1.#IND	-1.#IND	-1.#IND	
8800.51	-1.#IND	-1.#IND	-1.#IND	
8800.51	-1.#IND	-1.#IND	-1.#IND	
8800.52	-1.#IND	-1.#IND	-1.#IND	
8800.53	-1.#IND	-1.#IND	-1.#IND	
8800.53	-1.#IND	-1.#IND	-1.#IND	
8800.54	-1.#IND	-1.#IND	-1.#IND	
8800.55	-1.#IND	-1.#IND	-1.#IND	
8800.55	-1.#IND	-1.#IND	-1.#IND	
8800.56	-1.#IND	-1.#IND	-1.#IND	
8800.57	-1.#IND	-1.#IND	-1.#IND	
8800.57	-1.#IND	-1.#IND	-1.#IND	
8800.58	-1.#IND	-1.#IND	-1.#IND	
8800.59	-1.#IND	-1.#IND	-1.#IND	
8800.59	-1.#IND	-1.#IND	-1.#IND	
8800.6	-1.#IND	-1.#IND	-1.#IND	
8800.61	-1.#IND	-1.#IND	-1.#IND	
8800.61	-1.#IND	-1.#IND	-1.#IND	
8800.62	-1.#IND	-1.#IND	-1.#IND	
8800.63	-1.#IND	-1.#IND	-1.#IND	
8800.63	-1.#IND	-1.#IND	-1.#IND	
8800.64	-1.#IND	-1.#IND	-1.#IND	
8800.65	-1.#IND	-1.#IND	-1.#IND	
8800.65	-1.#IND	-1.#IND	-1.#IND	
8800.66	-1.#IND	-1.#IND	-1.#IND	
8800.67	-1.#IND	-1.#IND	-1.#IND	
8800.67	-1.#IND	-1.#IND	-1.#IND	
8800.68	-1.#IND	-1.#IND	-1.#IND	
8800.69	-1.#IND	-1.#IND	-1.#IND	
8800.69	-1.#IND	-1.#IND	-1.#IND	
8800.7	-1.#IND	-1.#IND	-1.#IND	
8800.71	-1.#IND	-1.#IND	-1.#IND	
8800.71	-1.#IND	-1.#IND	-1.#IND	
8800.72	-1.#IND	-1.#IND	-1.#IND	
8800.73	-1.#IND	-1.#IND	-1.#IND	
8800.73	-1.#IND	-1.#IND	-1.#IND	
8800.74	-1.#IND	-1.#IND	-1.#IND	
8800.75	-1.#IND	-1.#IND	-1.#IND	
8800.75	-1.#IND	-1.#IND	-1.#IND	
8800.76	-1.#IND	-1.#IND	-1.#IND	
8800.77	-1.#IND	-1.#IND	-1.#IND	
8800.77	-1.#IND	-1.#IND	-1.#IND	
8800.78	-1.#IND	-1.#IND	-1.#IND	
8800.79	-1.#IND	-1.#IND	-1.#IND	
8800.79	-1.#IND	-1.#IND	-1.#IND	
8800.8	-1.#IND	-1.#IND	-1.#IND	
8800.81	-1.#IND	-1.#IND	-1.#IND	
8800.81	-1.#IND	-1.#IND	-1.#IND	
8800.82	-1.#IND	-1.#IND	-1.#IND	
8800.83	-1.#IND	-1.#IND	-1.#IND	
8800.83	-1.#IND	-1.#IND	-1.#IND	
8800.84	-1.#IND	-1.#IND	-1.#IND	
8800.85	-1.#IND	-1.#IND	-1.#IND	
8800.85	-1.#IND	-1.#IND	-1.#IND	
8800.86	-1.#IND	-1.#IND	-1.#IND	
8800.87	-1.#IND	-1.#IND	-1.#IND	
8800.87	-1.#IND	-1.#IND	-1.#IND	
8800.88	-1.#IND	-1.#IND	-1.#IND	
8800.89	-1.#IND	-1.#IND	-1.#IND	
8800.89	-1.#IND	-1.#IND	-1.#IND	
8800.9	-1.#IND	-1.#IND	-1.#IND	
8800.91	-1.#IND	-1.#IND	-1.#IND	
8800.91	-1.#IND	-1.#IND	-1.#IND	
8800.92	-1.#IND	-1.#IND	-1.#IND	
8800.93	-1.#IND	-1.#IND	-1.#IND	
8800.93	-1.#IND	-1.#IND	-1.#IND	
8800.94	-1.#IND	-1.#IND	-1.#IND	
8800.95	-1.#IND	-1.#IND	-1.#IND	
8800.95	-1.#IND	-1.#IND	-1.#IND	
8800.96	-1.#IND	-1.#IND	-1.#IND	
8800.97	-1.#IND	-1.#IND	-1.#IND	
8800.97	-1.#IND	-1.#IND	-1.#IND	
8800.98	-1.#IND	-1.#IND	-1.#IND	
8800.99	-1.#IND	-1.#IND	-1.#IND	
8800.99	-1.#IND	-1.#IND	-1.#IND	
8801	-1.#IND	-1.#IND	-1.#IND	
8801.01	-1.#IND	-1.#IND	-1.#IND	
8801.01	-1.#IND	-1.#IND	-1.#IND	
8801.02	-1.#IND	-1.#IND	-1.#IND	
8801.03	-1.#IND	-1.#IND	-1.#IND	
8801.03	-1.#IND	-1.#IND	-1.#IND	
8801.04	-1.#IND	-1.#IND	-1.#IND	
8801.05	-1.#IND	-1.#IND	-1.#IND	
8801.05	-1.#IND	-1.#IND	-1.#IND	
8801.06	-1.#IND	-1.#IND	-1.#IND	
8801.07	-1.#IND	-1.#IND	-1.#IND	
8801.07	-1.#IND	-1.#IND	-1.#IND	
8801.08	-1.#IND	-1.#IND	-1.#IND	
8801.09	-1.#IND	-1.#IND	-1.#IND	
8801.09	-1.#IND	-1.#IND	-1.#IND	
8801.1	-1.#IND	-1.#IND	-1.#IND	
8801.11	-1.#IND	-1.#IND	-1.#IND	
8801.11	-1.#IND	-1.#IND	-1.#IND	
8801.12	-1.#IND	-1.#IND	-1.#IND	
8801.13	-1.#IND	-1.#IND	-1.#IND	
8801.13	-1.#IND	-1.#IND	-1.#IND	
8801.14	-1.#IND	-1.#IND	-1.#IND	
8801.15	-1.#IND	-1.#IND	-1.#IND	
8801.15	-1.#IND	-1.#IND	-1.#IND	
8801.16	-1.#IND	-1.#IND	-1.#IND	
8801.17	-1.#IND	-1.#IND	-1.#IND	
8801.17	-1.#IND	-1.#IND	-1.#IND	
8801.18	-1.#IND	-1.#IND	-1.#IND	
8801.19	-1.#IND	-1.#IND	-1.#IND	
8801.19	-1.#IND	-1.#IND	-1.#IND	
8801.2	-1.#IND	-1.#IND	-1.#IND	
8801.21	-1.#IND	-1.#IND	-1.#IND	
8801.21	-1.#IND	-1.#IND	-1.#IND	
8801.22	-1.#IND	-1.#IND	-1.#IND	
8801.23	-1.#IND	-1.#IND	-1.#IND	
8801.23	-1.#IND	-1.#IND	-1.#IND	
8801.24	-1.#IND	-1.#IND	-1.#IND	
8801.25	-1.#IND	-1.#IND	-1.#IND	
8801.25	-1.#IND	-1.#IND	-1.#IND	
8801.26	-1.#IND	-1.#IND	-1.#IND	
8801.27	-1.#IND	-1.#IND	-1.#IND	
8801.27	-1.#IND	-1.#IND	-1.#IND	
8801.28	-1.#IND	-1.#IND	-1.#IND	
8801.29	-1.#IND	-1.#IND	-1.#IND	
8801.29	-1.#IND	-1.#IND	-1.#IND	
8801.3	-1.#IND	-1.#IND	-1.#IND	
8801.31	-1.#IND	-1.#IND	-1.#IND	
8801.31	-1.#IND	-1.#IND	-1.#IND	
8801.32	-1.#IND	-1.#IND	-1.#IND	
8801.33	-1.#IND	-1.#IND	-1.#IND	
8801.33	-1.#IND	-1.#IND	-1.#IND	
8801.34	-1.#IND	-1.#IND	-1.#IND	
8801.35	-1.#IND	-1.#IND	-1.#IND	
8801.35	-1.#IND	-1.#IND	-1.#IND	
8801.36	-1.#IND	-1.#IND	-1.#IND	
8801.37	-1.#IND	-1.#IND	-1.#IND	
8801.37	-1.#IND	-1.#IND	-1.#IND	
8801.38	-1.#IND	-1.#IND	-1.#IND	
8801.39	-1.#IND	-1.#IND	-1.#IND	
8801.39	-1.#IND	-1.#IND	-1.#IND	
8801.4	-1.#IND	-1.#IND	-1.#IND	
8801.41	-1.#IND	-1.#IND	-1.#IND	
8801.41	-1.#IND	-1.#IND	-1.#IND	
8801.42	-1.#IND	-1.#IND	-1.#IND	
8801.43	-1.#IND	-1.#IND	-1.#IND	
8801.43	-1.#IND	-1.#IND	-1.#IND	
8801.44	-1.#IND	-1.#IND	-1.#IND	
8801.45	-1.#IND	-1.#IND	-1.#IND	
8801.45	-1.#IND	-1.#IND	-1.#IND	
8801.46	-1.#IND	-1.#IND	-1.#IND	
8801.47	-1.#IND	-1.#IND	-1.#IND	
8801.47	-1.#IND	-1.#IND	-1.#IND	
8801.48	-1.#IND	-1.#IND	-1.#IND	
8801.49	-1.#IND	-1.#IND	-1.#IND	
8801.49	-1.#IND	-1.#IND	-1.#IND	
8801.5	-1.#IND	-1.#IND	-1.#IND	
8801.51	-1.#IND	-1.#IND	-1.#IND	
8801.51	-1.#IND	-1.#IND	-1.#IND	
8801.52	-1.#IND	-1.#IND	-1.#IND	
8801.53	-1.#IND	-1.#IND	-1.#IND	
8801.53	-1.#IND	-1.#IND	-1.#IND	
8801.54	-1.#IND	-1.#IND	-1.#IND	
8801.55	-1.#IND	-1.#IND	-1.#IND	
8801.55	-1.#IND	-1.#IND	-1.#IND	
8801.56	-1.#IND	-1.#IND	-1.#IND	
8801.57	-1.#IND	-1.#IND	-1.#IND	
8801.57	-1.#IND	-1.#IND	-1.#IND	
8801.58	-1.#IND	-1.#IND	-1.#IND	
8801.59	-1.#IND	-1.#IND	-1.#IND	
8801.59	-1.#IND	-1.#IND	-1.#IND	
8801.6	-1.#IND	-1.#IND	-1.#IND	
8801.61	-1.#IND	-1.#IND	-1.#IND	
8801.61	-1.#IND	-1.#IND	-1.#IND	
8801.62	-1.#IND	-1.#IND	-1.#IND	
8801.63	-1.#IND	-1.#IND	-1.#IND	
8801.63	-1.#IND	-1.#IND	-1.#IND	
8801.64	-1.#IND	-1.#IND	-1.#IND	
8801.65	-1.#IND	-1.#IND	-1.#IND	
8801.65	-1.#IND	-1.#IND	-1.#IND	
8801.66	-1.#IND	-1.#IND	-1.#IND	
8801.67	-1.#IND	-1.#IND	-1.#IND	
8801.67	-1.#IND	-1.#IND	-1.#IND	
8801.68	-1.#IND	-1.#IND	-1.#IND	
8801.69	-1.#IND	-1.#IND	-1.#IND	
8801.69	-1.#IND	-1.#IND	-1.#IND	
8801.7	-1.#IND	-1.#IND	-1.#IND	
8801.71	-1.#IND	-1.#IND	-1.#IND	
8801.71	-1.#IND	-1.#IND	-1.#IND	
8801.72	-1.#IND	-1.#IND	-1.#IND	
8801.73	-1.#IND	-1.#IND	-1.#IND	
8801.73	-1.#IND	-1.#IND	-1.#IND	
8801.74	-1.#IND	-1.#IND	-1.#IND	
8801.75	-1.#IND	-1.#IND	-1.#IND	
8801.75	-1.#IND	-1.#IND	-1.#IND	
8801.76	-1.#IND	-1.#IND	-1.#IND	
8801.77	-1.#IND	-1.#IND	-1.#IND	
8801.77	-1.#IND	-1.#IND	-1.#IND	
8801.78	-1.#IND	-1.#IND	-1.#IND	
8801.79	-1.#IND	-1.#IND	-1.#IND	
8801.79	-1.#IND	-1.#IND	-1.#IND	
8801.8	-1.#IND	-1.#IND	-1.#IND	
8801.81	-1.#IND	-1.#IND	-1.#IND	
8801.81	-1.#IND	-1.#IND	-1.#IND	
8801.82	-1.#IND	-1.#IND	-1.#IND	
8801.83	-1.#IND	-1.#IND	-1.#IND	
8801.83	-1.#IND	-1.#IND	-1.#IND	
8801.84	-1.#IND	-1.#IND	-1.#IND	
8801.85	-1.#IND	-1.#IND	-1.#IND	
8801.85	-1.#IND	-1.#IND	-1.#IND	
8801.86	-1.#IND	-1.#IND	-1.#IND	
8801.87	-1.#IND	-1.#IND	-1.#IND	
8801.87	-1.#IND	-1.#IND	-1.#IND	
8801.88	-1.#IND	-1.#IND	-1.#IND	
8801.89	-1.#IND	-1.#IND	-1.#IND	
8801.89	-1.#IND	-1.#IND	-1.#IND	
8801.9	-1.#IND	-1.#IND	-1.#IND	
8801.91	-1.#IND	-1.#IND	-1.#IND	
8801.91	-1.#IND	-1.#IND	-1.#IND	
8801.92	-1.#IND	-1.#IND	-1.#IND	
8801.93	-1.#IND	-1.#IND	-1.#IND	
8801.93	-1.#IND	-1.#IND	-1.#IND	
8801.94	-1.#IND	-1.#IND	-1.#IND	
8801.95	-1.#IND	-1.#IND	-1.#IND	
8801.95	-1.#IND	-1.#IND	-1.#IND	
8801.96	-1.#IND	-1.#IND	-1.#IND	
8801.97	-1.#IND	-1.#IND	-1.#IND	
8801.97	-1.#IND	-1.#IND	-1.#IND	
8801.98	-1.#IND	-1.#IND	-1.#IND	
8801.99	-1.#IND	-1.#IND	-1.#IND	
8801.99	-1.#IND	-1.#IND	-1.#IND	
8802	-1.#IND	-1.#IND	-1.#IND	
8802.01	-1.#IND	-1.#IND	-1.#IND	
8802.01	-1.#IND	-1.#IND	-1.#IND	
8802.02	-1.#IND	-1.#IND	-1.#IND	
8802.03	-1.#IND	-1.#IND	-1.#IND	
8802.03	-1.#IND	-1.#IND	-1.#IND	
8802.04	-1.#IND	-1.#IND	-1.#IND	
8802.05	-1.#IND	-1.#IND	-1.#IND	
8802.05	-1.#IND	-1.#IND	-1.#IND	
8802.06	-1.#IND	-1.#IND	-1.#IND	
8802.07	-1.#IND	-1.#IND	-1.#IND	
8802.07	-1.#IND	-1.#IND	-1.#IND	
8802.08	-1.#IND	-1.#IND	-1.#IND	
8802.09	-1.#IND	-1.#IND	-1.#IND	
8802.09	-1.#IND	-1.#IND	-1.#IND	
8802.1	-1.#IND	-1.#IND	-1.#IND	
8802.11	-1.#IND	-1.#IND	-1.#IND	
8802.11	-1.#IND	-1.#IND	-1.#IND	
8802.12	-1.#IND	-1.#IND	-1.#IND	
8802.13	-1.#IND	-1.#IND	-1.#IND	
8802.13	-1.#IND	-1.#IND	-1.#IND	
8802.14	-1.#IND	-1.#IND	-1.#IND	
8802.15	-1.#IND	-1.#IND	-1.#IND	
8802.15	-1.#IND	-1.#IND	-1.#IND	
8802.16	-1.#IND	-1.#IND	-1.#IND	
8802.17	-1.#IND	-1.#IND	-1.#IND	
8802.17	-1.#IND	-1.#IND	-1.#IND	
8802.18	-1.#IND	-1.#IND	-1.#IND	
8802.19	-1.#IND	-1.#IND	-1.#IND	
8802.19	-1.#IND	-1.#IND	-1.#IND	
8802.2	-1.#IND	-1.#IND	-1.#IND	
8802.21	-1.#IND	-1.#IND	-1.#IND	
8802.21	-1.#IND	-1.#IND	-1.#IND	
8802.22	-1.#IND	-1.#IND	-1.#IND	
8802.23	-1.#IND	-1.#IND	-1.#IND	
8802.23	-1.#IND	-1.#IND	-1.#IND	
8802.24	-1.#IND	-1.#IND	-1.#IND	
8802.25	-1.#IND	-1.#IND	-1.#IND	
8802.25	-1.#IND	-1.#IND	-1.#IND	
8802.26	-1.#IND	-1.#IND	-1.#IND	
8802.27	-1.#IND	-1.#IND	-1.#IND	
8802.27	-1.#IND	-1.#IND	-1.#IND	
8802.28	-1.#IND	-1.#IND	-1.#IND	
8802.29	-1.#IND	-1.#IND	-1.#IND	
8802.29	-1.#IND	-1.#IND	-1.#IND	
8802.3	-1.#IND	-1.#IND	-1.#IND	
8802.31	-1.#IND	-1.#IND	-1.#IND	
8802.31	-1.#IND	-1.#IND	-1.#IND	
8802.32	-1.#IND	-1.#IND	-1.#IND	
8802.33	-1.#IND	-1.#IND	-1.#IND	
8802.33	-1.#IND	-1.#IND	-1.#IND	
8802.34	-1.#IND	-1.#IND	-1.#IND	
8802.35	-1.#IND	-1.#IND	-1.#IND	
8802.35	-1.#IND	-1.#IND	-1.#IND	
8802.36	-1.#IND	-1.#IND	-1.#IND	
8802.37	-1.#IND	-1.#IND	-1.#IND	
8802.37	-1.#IND	-1.#IND	-1.#IND	
8802.38	-1.#IND	-1.#IND	-1.#IND	
8802.39	-1.#IND	-1.#IND	-1.#IND	
8802.39	-1.#IND	-1.#IND	-1.#IND	
8802.4	-1.#IND	-1.#IND	-1.#IND	
8802.41	-1.#IND	-1.#IND	-1.#IND	
8802.41	-1.#IND	-1.#IND	-1.#IND	
8802.42	-1.#IND	-1.#IND	-1.#IND	
8802.43	-1.#IND	-1.#IND	-1.#IND	
8802.43	-1.#IND	-1.#IND	-1.#IND	
8802.44	-1.#IND	-1.#IND	-1.#IND	
8802.45	-1.#IND	-1.#IND	-1.#IND	
8802.45	-1.#IND	-1.#IND	-1.#IND	
8802.46	-1.#IND	-1.#IND	-1.#IND	
8802.47	-1.#IND	-1.#IND	-1.#IND	
8802.47	-1.#IND	-1.#IND	-1.#IND	
8802.48	-1.#IND	-1.#IND	-1.#IND	
8802.49	-1.#IND	-1.#IND	-1.#IND	
8802.49	-1.#IND	-1.#IND	-1.#IND	
8802.5	-1.#IND	-1.#IND	-1.#IND	
8802.51	-1.#IND	-1.#IND	-1.#IND	
8802.51	-1.#IND	-1.#IND	-1.#IND	
8802.52	-1.#IND	-1.#IND	-1.#IND	
8802.53	-1.#IND	-1.#IND	-1.#IND	
8802.53	-1.#IND	-1.#IND	-1.#IND	
8802.54	-1.#IND	-1.#IND	-1.#IND	
8802.55	-1.#IND	-1.#IND	-1.#IND	
8802.55	-1.#IND	-1.#IND	-1.#IND	
8802.56	-1.#IND	-1.#IND	-1.#IND	
8802.57	-1.#IND	-1.#IND	-1.#IND	
8802.57	-1.#IND	-1.#IND	-1.#IND	
8802.58	-1.#IND	-1.#IND	-1.#IND	
8802.59	-1.#IND	-1.#IND	-1.#IND	
8802.59	-1.#IND	-1.#IND	-1.#IND	
8802.6	-1.#IND	-1.#IND	-1.#IND	
8802.61	-1.#IND	-1.#IND	-1.#IND	
8802.61	-1.#IND	-1.#IND	-1.#IND	
8802.62	-1.#IND	-1.#IND	-1.#IND	
8802.63	-1.#IND	-1.#IND	-1.#IND	
8802.63	-1.#IND	-1.#IND	-1.#IND	
8802.64	-1.#IND	-1.#IND	-1.#IND	
8802.65	-1.#IND	-1.#IND	-1.#IND	
8802.65	-1.#IND	-1.#IND	-1.#IND	
8802.66	-1.#IND	-1.#IND	-1.#IND	
8802.67	-1.#IND	-1.#IND	-1.#IND	
8802.67	-1.#IND	-1.#IND	-1.#IND	
8802.68	-1.#IND	-1.#IND	-1.#IND	
8802.69	-1.#IND	-1.#IND	-1.#IND	
8802.69	-1.#IND	-1.#IND	-1.#IND	
8802.7	-1.#IND	-1.#IND	-1.#IND	
8802.71	-1.#IND	-1.#IND	-1.#IND	
8802.71	-1.#IND	-1.#IND	-1.#IND	
8802.72	-1.#IND	-1.#IND	-1.#IND	
8802.73	-1.#IND	-1.#IND	-1.#IND	
8802.73	-1.#IND	-1.#IND	-1.#IND	
8802.74	-1.#IND	-1.#IND	-1.#IND	
8802.75	-1.#IND	-1.#IND	-1.#IND	
8802.75	-1.#IND	-1.#IND	-1.#IND	
8802.76	-1.#IND	-1.#IND	-1.#IND	
8802.77	-1.#IND	-1.#IND	-1.#IND	
8802.77	-1.#IND	-1.#IND	-1.#IND	
8802.78	-1.#IND	-1.#IND	-1.#IND	
8802.79	-1.#IND	-1.#IND	-1.#IND	
8802.79	-1.#IND	-1.#IND	-1.#IND	
8802.8	-1.#IND	-1.#IND	-1.#IND	
8802.81	-1.#IND	-1.#IND	-1.#IND	
8802.81	-1.#IND	-1.#IND	-1.#IND	
8802.82	-1.#IND	-1.#IND	-1.#IND	
8802.83	-1.#IND	-1.#IND	-1.#IND	
8802.83	-1.#IND	-1.#IND	-1.#IND	
8802.84	-1.#IND	-1.#IND	-1.#IND	
8802.85	-1.#IND	-1.#IND	-1.#IND	
8802.85	-1.#IND	-1.#IND	-1.#IND	
8802.86	-1.#IND	-1.#IND	-1.#IND	
8802.87	-1.#IND	-1.#IND	-1.#IND	
8802.87	-1.#IND	-1.#IND	-1.#IND	
8802.88	-1.#IND	-1.#IND	-1.#IND	
8802.89	-1.#IND	-1.#IND	-1.#IND	
8802.89	-1.#IND	-1.#IND	-1.#IND	
8802.9	-1.#IND	-1.#IND	-1.#IND	
8802.91	-1.#IND	-1.#IND	-1.#IND	
8802.91	-1.#IND	-1.#IND	-1.#IND	
8802.92	-1.#IND	-1.#IND	-1.#IND	
8802.93	-1.#IND	-1.#IND	-1.#IND	
8802.93	-1.#IND	-1.#IND	-1.#IND	
8802.94	-1.#IND	-1.#IND	-1.#IND	
8802.95	-1.#IND	-1.#IND	-1.#IND	
8802.95	-1.#IND	-1.#IND	-1.#IND	
8802.96	-1.#IND	-1.#IND	-1.#IND	
